id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
yUEBneli,True,1488110000000.0,1488120000000.0,143,outoftime,white,15+10,sharkey101,1873,gromistom,1833,e4 e5 Nf3 Nc6 Bb5 d6 c3 Bd7 d4 Nf6 Nbd2 Be7 O-O O-O Re1 Nb8 Bc4 Bg4 Qb3 Nc6 Qxb7 Qd7 Bb5 Rab8 Qa6 Rb6 Qa4 a6 Bxc6 Qxc6 Qxc6 Rxc6 dxe5 dxe5 Nxe5 Re6 Nxg4 Nxg4 Nf3 Bc5 Nd4 Rfe8 f3 Bxd4+ cxd4 Nf6 Bd2 Rb8 Bc3 Reb6 d5 Nd7 Rad1 Kf8 a3 f6 b4 Ne5 Bd4 R6b7 Bc5+ Ke8 f4 Nc4 Ra1 Nb2 Bd4 Nd3 Rf1 a5 Rad1 Nxb4 axb4 axb4 e5 fxe5 fxe5 b3 Bb2 Ra8 e6 Ra2 Rf2 g6 Ra1 Rba7 Rxa2 Rxa2 h3 Ke7 g4 Kd6 Rd2 Ra4 Rd3 c5 Rxb3 Kxd5 e7 Ra8 Re3 Re8 Kf2 c4 Bc3 Kd6 Bf6 Kd5 Ke2 Kc5 Kd2 Kb4 Kc2 Kc5 Kc3 Kd5 g5 Kc5 Re5+ Kd6 Kxc4 Rc8+ Kd3 Re8 Kd4 Kc6 Re6+ Kd7 Kd5 Kc7 Rc6+ Kd7 Rd6+ Kc7 Ke6 Kc8 Rd8+ Rxd8 exd8=Q+ Kb7 Kd6 Ka7 Kc6,C62,Ruy Lopez: Steinitz Defense,6
9DT6udPi,True,1488110000000.0,1488110000000.0,32,resign,black,15+10,sharkey101,1916,vaxxx84,1842,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 d3 b5 Bb3 Be7 c3 d5 exd5 Nxd5 O-O Bg4 Nbd2 f5 h3 Bh5 Re1 Nf4 Bc2 Nxd3 Re3 e4 Nxe4 fxe4 Rxe4 Nxc1,C77,Ruy Lopez: Morphy Defense |  Anderssen Variation,9
wvKmOGY3,True,1488020000000.0,1488020000000.0,39,resign,black,15+10,rogalskiy,1854,sharkey101,1880,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nc6 c4 Nf6 Nc3 e6 Be2 Be7 O-O O-O Kh1 Qb6 Nc2 a6 f4 Qc7 g4 h6 g5 hxg5 fxg5 Nh7 Bd3 Bxg5 Bxg5 Nxg5 Qh5 Ne5 Rf4 Nxd3 Rh4 f6 Rg4,B54,Sicilian Defense #2,6
aKEBIuvF,True,1488020000000.0,1488020000000.0,79,resign,white,15+10,sharkey101,1839,akmar,1819,e4 e5 Nf3 Nc6 Bb5 d6 c3 Bd7 d4 a6 Ba4 b5 Bb3 h6 O-O Nf6 Nbd2 Be6 d5 Bxd5 exd5 Na5 Re1 Nxb3 Qxb3 Be7 Ne4 O-O Nxf6+ Bxf6 Qc2 Qb8 Be3 Qb7 Rad1 Rad8 b3 c6 c4 cxd5 cxd5 Rc8 Qd2 Rc7 Qb4 Rd8 Qg4 e4 Qxe4 Re7 Qg4 g5 h3 Rde8 Qf5 Kg7 Kf1 Qc7 Qd3 Qa5 Qd2 Bc3 Bd4+ Bxd4 Qxd4+ Kg8 Rxe7 Rxe7 Qd2 Qb6 Nd4 Re5 Nc6 Qc5 b4 Qb6 Nxe5 dxe5 d6,C62,Ruy Lopez: Steinitz Defense,6
QM7G4UXp,True,1488010000000.0,1488010000000.0,84,resign,black,15+10,emil70,1795,sharkey101,1789,e4 c5 Nf3 d6 c3 Nc6 d4 cxd4 cxd4 e6 Bb5 Bd7 O-O a6 Ba4 Nf6 Re1 Be7 a3 O-O Nbd2 h6 e5 dxe5 dxe5 Nd5 Qe2 Qa5 Qe4 f5 exf6 Nxf6 Qc2 Rac8 Qd1 Bc5 h3 Qb6 Rf1 e5 Qe1 Rce8 Ne4 Nxe4 Qxe4 Bf5 Qd5+ Kh8 b4 Bd4 Nxd4 exd4 Bb2 Rd8 Qa2 d3 Rfd1 Nd4 Bxd4 Qxd4 Qd2 Bg6 Re1 Rd6 Re3 Qxa1+ Kh2 Qxa3 Bd1 Qa1 Bf3 b6 Re1 Qf6 Re3 Re6 Rxe6 Qxe6 Kg1 Re8 Kh2 Qe1 Qc3 Qxc3,B50,Sicilian Defense: Delayed Alapin,5
QKuH0G5E,True,1488010000000.0,1488010000000.0,71,resign,white,15+10,sharkey101,1717,soklaw,1833,e4 c5 Nf3 d6 Bc4 Nf6 d3 Nc6 c3 a6 Bb3 b5 Nbd2 a5 d4 c4 Bc2 d5 e5 Nd7 O-O e6 h3 Be7 Nh2 f5 exf6 Nxf6 Nhf3 O-O Re1 Bd6 Nf1 Qc7 Bg5 e5 dxe5 Nxe5 Nxe5 Bxe5 Bxf6 Bxf6 Qxd5+ Kh8 Qh5 g5 Ng3 Bb7 Ne4 Be5 Nxg5 Bh2+ Kh1 Rxf2 Re8+ Rxe8 Qxe8+ Kg7 Ne6+ Kh6 Nxc7 Bxg2+ Kxh2 Bc6+ Kg3 Rg2+ Kf4 Rf2+ Ke3 Rf3+ Ke2,B50,Sicilian Defense,4
UKRWjYQy,True,1487790000000.0,1487790000000.0,97,draw,draw,15+10,egorka18,1761,sharkey101,1712,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nc6 Be3 Nf6 Nc3 e6 Be2 Be7 O-O O-O Qd2 a6 a3 b5 b4 Nxd4 Bxd4 Bb7 f3 Rc8 Bd3 e5 Bf2 d5 exd5 Bxd5 Nxd5 Nxd5 Be3 a5 Bxb5 axb4 Kh1 bxa3 c4 Nxe3 Qxe3 Qd4 Qxd4 exd4 Rfd1 Ra8 Ra2 Bc5 Bc6 Rab8 Bb5 Rfd8 Rd3 Rd6 Kg1 Re6 Kf2 f5 f4 h6 Kf3 Re3+ Rxe3 dxe3 Ke2 Rd8 Ba4 Rd2+ Rxd2 exd2 Bb3 Bb4 c5+ Kf8 c6 Ke8 Kd1 Kd8 Kc2 Kc7 Bd5 a2 Bxa2 Kxc6 Bc4 Kc5 Be2 Kd4 Kd1 Ke3 Bf3 g5 fxg5 hxg5 h3,B54,Sicilian Defense #2,6
gvV6kkIw,True,1487790000000.0,1487790000000.0,38,resign,white,15+10,kasy87,1770,sharkey101,1789,e4 c5 Nf3 d6 Bc4 e6 O-O Nf6 Nc3 Nc6 a3 Be7 Be2 O-O d3 h6 Bd2 a6 Qc1 Kh7 Nd1 b5 c3 Bb7 Qc2 Kh8 Qc1 Kh7 Ne3 Qc7 h3 d5 exd5 exd5 Qc2 Kh8 Nf5 Qe5,B50,Sicilian Defense,4
PG7Cf6TK,True,1487710000000.0,1487710000000.0,66,resign,black,15+10,sharkey101,1890,akmar,1853,e4 e5 Nf3 Nc6 Bb5 d6 c3 Bd7 d4 exd4 cxd4 a6 Ba4 b5 Bb3 h6 O-O Bg4 Be3 Be7 Nbd2 Nf6 Qc2 Nb4 Bxf7+ Kxf7 Qb3+ Be6 Qxb4 d5 Qc3 dxe4 Ne5+ Kg8 Ng6 Rh7 Bf4 Bf5 Nxe7+ Qxe7 Be5 Nd5 Qc6 Rd8 Qxa6 c5 Qxb5 cxd4 Bxd4 h5 Bc5 Qg5 Qe2 Bh3 f3 Nf4 Qc4+ Kh8 Rf2 Nxg2 Qxe4 Nf4+ Kh1 Bg2+ Kg1 Bxf3+,C62,Ruy Lopez: Steinitz Defense,6
GwaQPmmm,True,1487490000000.0,1487490000000.0,59,resign,black,15+10,ventdunord,1800,sharkey101,1750,e4 c5 b4 cxb4 d4 d6 Nf3 Nc6 Bc4 Nf6 Qe2 e6 a3 bxa3 O-O Be7 Bxa3 O-O Nc3 a6 Rfd1 b5 d5 exd5 Nxd5 bxc4 Nxe7+ Nxe7 Rxd6 Qc7 e5 Nfd5 Nd4 Rd8 Rxd8+ Qxd8 Qxc4 Bb7 Rb1 Rc8 Qb3 Ba8 h3 Ng6 e6 fxe6 Nxe6 Qf6 Nc5 Kh8 Bb2 Qc6 Nd3 Nc3 Ne1 Nxb1 Bxg7+ Kxg7 Qxb1,B20,Sicilian Defense: Wing Gambit,3
seSYwn2d,True,1487020000000.0,1487020000000.0,43,resign,white,15+10,sharkey101,1500,pelt,1627,e4 Nf6 e5 Nd5 d4 d6 Nf3 dxe5 dxe5 e6 Bc4 c6 O-O Be7 Nbd2 O-O Re1 Nd7 Ne4 N7b6 Bb3 h6 c3 f6 exf6 Bxf6 Nxf6+ Rxf6 Bc2 Qf8 Qd3 g6 Ne5 Ne7 h4 Nf5 h5 g5 g4 Qe8 gxf5 Qxh5 fxe6,B04,Alekhine Defense: Modern Variation |  Larsen Variation,8
Pp47gLSy,False,1494080000000.0,1494090000000.0,91,mate,white,10+10,chesswhiz,1822,kurtbusch,1431,e4 e5 f4 exf4 Nf3 Nc6 d4 d5 e5 Bf5 Bd3 Nge7 Bxf4 Ng6 Bg5 Nge7 Bxf5 f6 exf6 gxf6 Bxf6 Rg8 Bxh7 Rxg2 Nh4 Rg7 Qh5+ Rf7 Bg6 Nxg6 Bxd8 Rxd8 Qxg6 Rd6 Qh5 Nxd4 Kd2 Bh6+ Kd3 Nc6 c3 d4 Re1+ Be3 Rxe3+ dxe3+ Kxe3 Re6+ Kd2 Re5 Qg6 Ne7 Qg3 Nf5 Nxf5 Rexf5 Na3 Rf2+ Ke3 R2f3+ Qxf3 Rxf3+ Kxf3 b6 Re1+ Kf7 Rg1 Ke6 h4 Kf5 h5 Kf6 h6 Kf5 h7 c5 h8=Q c4 Qf8+ Ke5 Re1+ Kd5 Qd8+ Kc5 Re5+ Kc6 Qc8+ Kd6 Re6+ Kd5 Qc6#,C34,King's Gambit Accepted |  MacLeod Defense,6
2I6CXRvW,True,1493680000000.0,1493690000000.0,63,mate,white,60+0,kurtbusch,1416,mim11,1216,e4 e5 Nf3 Nf6 Nxe5 Bd6 d4 O-O Qf3 Qe8 Bf4 Nc6 Bc4 b6 O-O a5 Re1 Ra7 Nc3 Nxd4 Qd3 Nc6 Rad1 Qe7 Nxc6 dxc6 Bxd6 cxd6 Qxd6 Qxd6 Rxd6 Bg4 f3 Bh5 Red1 c5 Rd8 Bxf3 gxf3 Re7 Nd5 Nxd5 R1xd5 h6 Bb5 g6 f4 h5 f5 Kh7 fxg6+ Kxg6 Rxf8 Re6 Rg8+ Kf6 Rf5+ Ke7 Re8+ Kd6 Rd5+ Kc7 Rd7#,C42,Petrov's Defense #2,5
dfbsqcaL,True,1493680000000.0,1493680000000.0,77,mate,white,60+0,kurtbusch,1393,mim11,1337,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Bb4 a3 Bc5 b4 Bd4 c3 Bb6 d4 d5 dxe5 dxe4 Qxd8+ Kxd8 Rd1+ Ke7 exf6+ gxf6 Nd4 Bxd4 cxd4 Rd8 d5 Ne5 Bf4 Ng4 d6+ Kf8 Nc3 Bd7 dxc7 Bxb5 Rxd8+ Kg7 Rxa8 Bd7 Rd1 Bc8 Rxc8 b5 Rdd8 Kg6 Nxe4 Kh5 f3 Ne5 Nxf6+ Kh4 Bg3+ Kg5 Bxe5 Kf5 Re8 Kg5 f4+ Kg6 Rg8+ Kf5 Rce8 h5 Kf2 a6 Kf3 a5 bxa5 b4 axb4 h4 Kf2 h3 g4#,C65,Ruy Lopez: Berlin Defense,7
LYRwB0rx,True,1492120000000.0,1492120000000.0,13,resign,white,10+0,entertainment3ko,1867,kurtbusch,1399,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 Qe7 Nxf7 Rg8 Ng5 Nd4 Bxg8,C57,Italian Game: Two Knights Defense |  Knight Attack,7
X8kn88UC,True,1492120000000.0,1492120000000.0,62,outoftime,black,10+0,kurtbusch,1438,yagoluz,1407,e4 e5 Nf3 d6 Nc3 g6 Bc4 Bg7 d3 h6 O-O Nf6 h3 O-O Nd5 c6 Ne3 d5 exd5 cxd5 Bb5 d4 Nc4 Be6 Nfxe5 Nc6 Bf4 Bxc4 Bxc4 Qe7 Re1 Nxe5 Rxe5 Qd6 Qd2 Nd7 Re4 Qb6 Bxh6 Qxb2 Ree1 Rae8 Bxg7 Rxe1+ Rxe1 Kxg7 Qf4 Rh8 Qxf7+ Kh6 Re4 Qc1+ Re1 Qxe1+ Kh2 Ne5 Qf4+ Kg7 Qf7+ Nxf7 Bxf7 Kxf7,C41,Philidor Defense #2,4
FDpY1HDN,True,1492120000000.0,1492120000000.0,23,mate,white,10+0,chyvak,2009,kurtbusch,1441,e4 e5 Nf3 Nc6 d4 d6 d5 Nd4 Nxd4 exd4 Qxd4 g6 Qxh8 Bg7 Qxg8+ Kd7 Qxg7 Qg8 Qxg8 Ke7 Bg5+ Kd7 Qxf7#,C44,Scotch Game,5
EGPWrxSA,True,1492120000000.0,1492120000000.0,17,resign,white,10+0,do_it_now,1460,kurtbusch,1483,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nxe5 Bd6 d4 f6 Qh5+ g6 Nxg6 c5 Nxh8+,C68,Ruy Lopez: Exchange Variation,7
3ExCFQGW,True,1492120000000.0,1492120000000.0,44,resign,black,10+0,kurtbusch,1500,reiterin,1762,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Be3 Nf6 Qd2 Nxe4 Qd3 d5 f3 Nc5 Qc3 Be7 Nd2 e5 N4b3 d4 Qc4 Be6 Qe2 dxe3 Qxe3 Nxb3 Nxb3 O-O Bd3 Nc6 f4 exf4 Qxf4 Bd6 Qe3 Qc7 Qe4 g6 Rf1 Bxb3 axb3 Rfe8,B41,Sicilian Defense: Kan Variation,8
EK9oAjsM,True,1492120000000.0,1492120000000.0,33,resign,white,10+0,yemintun,1937,kurtbusch,1507,e4 e5 f4 exf4 Nf3 Nf6 e5 Nd5 Bc4 c6 O-O Bc5+ d4 Be7 Bxd5 cxd5 Bxf4 d6 exd6 Bxd6 Qe2+ Be6 Ng5 O-O Nxe6 fxe6 Qxe6+ Kh8 Bxd6 Rf6 Rxf6 Qxf6 Qe8+,C34,King's Gambit Accepted |  Schallopp Defense,6
cuIUyWYL,True,1492120000000.0,1492120000000.0,30,resign,black,10+0,kurtbusch,1508,swarje,2364,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bc4 e6 Bg5 Be7 O-O O-O Re1 b5 Bb3 Qc7 f4 Nc6 Bh4 Nxd4 Qxd4 d5 exd5 Bc5 Qxc5 Qxc5+,B90,Sicilian Defense: Najdorf |  Lipnitsky Attack,11
I3qHaFFL,True,1492120000000.0,1492120000000.0,46,mate,black,10+0,jorbas12,1319,kurtbusch,1480,e3 e5 a3 d5 h3 Nf6 Nf3 Nc6 Bb5 Bd7 Nxe5 Nxe5 Bxd7+ Qxd7 O-O O-O-O Nc3 Bd6 d4 Ng6 Qe2 Rhe8 Nb5 a6 Na7+ Kb8 f4 Kxa7 g3 Qxh3 c4 Qxg3+ Kh1 Nh4 c5 Be7 b4 Ne4 b5 Qg6 bxa6 Ng3+ Kh2 Nxe2 axb7 Qg2#,A00,Van't Kruijs Opening,1
XaLEM6K6,True,1492120000000.0,1492120000000.0,42,mate,black,10+0,kurtbusch,1486,nagyjanos7777,2125,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O b5 Bb3 Be7 Nc3 d6 Ng5 O-O d3 h6 Nf3 Na5 Bd5 c6 Bb3 Bb7 d4 Nxb3 axb3 Qc7 dxe5 dxe5 Be3 c5 Nd5 Nxd5 exd5 c4 Nxe5 Qxe5 Rb1 Bd6 bxc4 Qxh2#,C78,Ruy Lopez: Morphy Defense,9
zyYqMNVY,True,1492120000000.0,1492120000000.0,90,resign,black,10+0,mermeladadeperlas,1734,kurtbusch,1402,d4 Nc6 c4 e5 d5 Nd4 e3 Nf5 Nf3 d6 Bd3 Qe7 O-O e4 Nd4 exd3 Nxf5 Bxf5 e4 Bxe4 Re1 O-O-O f3 g6 Rxe4 Qf6 Qxd3 Qf5 Nc3 Nf6 Re3 Qxd3 Rxd3 Re8 Bg5 Bg7 Rad1 Re7 b3 Rhe8 Kf2 b6 Bxf6 Bxf6 Ne4 Bg5 Nxg5 Re2+ Kg3 R8e7 Nxh7 R7e5 R1d2 Re1 Nf6 Rg5+ Kf4 Rge5 Kg3 Rg5+ Kh3 Rg1 g4 Re5 f4 Ree1 Rg3 Rgf1 g5 Rh1 Rgg2 Rhf1 Rdf2 Rh1 Kg4 Rd1 f5 gxf5+ Kxf5 Rde1 Nh5 Kd8 Kf6 Ke8 Re2+ Kf8 Rxe1 Rxe1 h4 Rf1+,A40,Mikenas Defense: Cannstatter Variation,6
Kk4naeFI,True,1503840000000.0,1503840000000.0,65,resign,white,10+0,kwondmitrii,1915,behrooz36tehran,1835,e4 e5 Nf3 c5 Bc4 d6 c3 Nf6 d4 cxd4 cxd4 Be7 dxe5 dxe5 Qxd8+ Bxd8 Nxe5 O-O O-O Nxe4 Re1 Nd6 Bd5 Re8 Nc3 Be6 Bxb7 Nxb7 Bf4 Bb6 Rad1 f6 Nf3 Nc6 h3 Kf7 a3 Rad8 Rc1 Nd4 Nd2 Nb3 Nxb3 Bxb3 Rxe8 Rxe8 g3 g5 Bd2 Nc5 Nb5 Nd3 Rc3 Nc5 Nd6+ Ke7 Nxe8 Kxe8 Be3 Ne4 Rxb3 Bxe3 Rxe3 f5 f3,B27,Sicilian Defense: Jalalabad Variation,4
vRXfyBLl,True,1503840000000.0,1503840000000.0,76,resign,black,10+0,behrooz36tehran,1853,maxgary59200,1595,d4 e6 c4 d5 Nc3 Nf6 e3 c5 cxd5 Nxd5 Nxd5 Qxd5 Nf3 Nc6 b3 cxd4 Bc4 Bb4+ Bd2 Bxd2+ Qxd2 Qe4 O-O dxe3 fxe3 O-O Ng5 Qg6 e4 h6 Nf3 Qxe4 Rae1 Qg6 Bd3 f5 Nh4 Qg5 Qf2 Nb4 Bc4 Kh7 Bxe6 Nd3 Bxf5+ Bxf5 Qd4 Nxe1 Rxe1 Rad8 Qf2 Bh3 Qc2+ Bf5 Nxf5 Qxf5 Qe2 Rd6 h3 Qc5+ Kh1 Rdf6 Qe4+ Kh8 Kh2 Qd6+ Kg1 Qg3 Qe2 Rf2 Qe4 Rxg2+ Qxg2 Qxe1+ Kh2 Rf2,D35,Queen's Gambit Declined: Normal Defense,6
cmLhlsBK,True,1503840000000.0,1503840000000.0,69,mate,white,10+0,mouthpocketdevourer,2340,behrooz36tehran,1857,Nf3 d5 d4 Bg4 Bf4 e6 Nbd2 Bd6 Bg3 Bxg3 hxg3 Nc6 c3 Qd6 a4 Nf6 a5 Ne4 a6 b6 Qa4 O-O-O e3 Nxd2 Nxd2 e5 Bb5 Bd7 Nf3 f6 Rd1 exd4 cxd4 g5 Rc1 Nb8 O-O h5 Rc3 Bxb5 Qxb5 Rh7 Rfc1 Rdd7 Qd3 h4 gxh4 gxh4 Qf5 Kd8 Ne1 h3 g3 Rdg7 Kh2 Rh6 Nd3 Rhg6 Nf4 Rg5 Ne6+ Ke7 Rxc7+ Nd7 Nxg5 Rxg5 Qh7+ Kd8 Rc8#,D02,Queen's Pawn Game: Anti-Torre,4
KS7FNfkG,True,1503840000000.0,1503840000000.0,48,resign,black,10+0,fzebral,1798,behrooz36tehran,1848,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 d3 d6 Bg5 h6 Bxf6 Qxf6 Nbd2 Bg4 h3 Bh5 g4 Qg6 Nh2 Qg5 Ndf3 Qg6 Kg2 O-O-O Nh4 Qf6 N2f3 Bg6 c3 Na5 Qa4 Nxc4 Qxc4 Qf4 a4 h5 b4 hxg4 hxg4 Qxg4+ Kh1 Rxh4+ Nxh4 Qxh4+ Kg2 Qg4+,C50,Giuoco Piano,6
wvExJmBs,True,1503840000000.0,1503840000000.0,66,resign,black,10+0,behrooz36tehran,1850,boberarena,2192,d4 Nf6 c4 e6 Nc3 Bb4 Bg5 h6 Bh4 c5 e3 Nc6 d5 Ne5 a3 Bxc3+ bxc3 Qa5 Qb3 Ne4 Rc1 g5 Bg3 d6 Bxe5 dxe5 Bd3 Nd6 dxe6 Bxe6 Ne2 b5 O-O e4 Bc2 Bxc4 Qb2 Bxe2 Rfe1 Bd3 Red1 c4 a4 Rb8 Qa2 b4 cxb4 Rxb4 Qa1 O-O Qf6 Qd5 Qxh6 Rfb8 Bxd3 exd3 h3 Rb2 Qf6 Ne4 Qf3 Rxf2 Qg4 f5 Qxg5+ Nxg5,E30,Nimzo-Indian Defense: Leningrad Variation,7
lalAtqXZ,True,1503840000000.0,1503840000000.0,72,resign,black,10+0,behrooz36tehran,1862,mickaelr,1846,d4 d5 c4 e6 Nc3 Nf6 cxd5 exd5 Bg5 c6 e3 Bd6 Bd3 h6 Nge2 hxg5 Qd2 O-O O-O-O Bb4 Kb1 Bxc3 Nxc3 Na6 a3 b5 f4 b4 axb4 gxf4 b5 fxe3 Qxe3 Re8 Qg3 Nb4 h4 Nxd3 Rxd3 Bf5 h5 cxb5 h6 g6 Ne2 Rxe2 Ka2 Bxd3 Qxd3 Rxg2 Qf3 Rg5 Qf4 Qa5+ Kb1 Ne4 h7+ Kh8 Rc1 Rf5 Qh4 Nd2+ Kc2 Rc8+ Kd1 Rf1+ Ke2 Rcxc1 Qe7 Nc4 Qf8+ Kxh7,D35,Queen's Gambit Declined: Exchange Variation |  Positional Variation,10
xlMLlebD,True,1503840000000.0,1503840000000.0,62,mate,black,10+0,wolf2875,1788,behrooz36tehran,1853,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O d6 c3 Nf6 d4 exd4 cxd4 Bb6 Bg5 O-O Nc3 h6 Bh4 Bg4 Be2 Bxf3 Bxf3 Bxd4 e5 dxe5 Ne4 Bxb2 Nxf6+ gxf6 Qxd8 Raxd8 Rab1 Rd2 Bxf6 e4 Bxb2 exf3 gxf3 Kh7 a3 Rg8+ Kh1 b6 Bc3 Rd3 Rbc1 Rxf3 Bd2 Rg6 Rg1 Ne5 Rxg6 Kxg6 Rxc7 Rxf2 Be3 Re2 Bd4 Nf3 Rxa7 Rxh2#,C50,Giuoco Piano,6
jIghrahe,True,1503840000000.0,1503840000000.0,69,resign,white,10+0,behrooz36tehran,1846,amaks,1719,d4 e6 c4 Nf6 Nc3 Bb4 Bg5 O-O e3 d5 c5 b6 cxb6 axb6 a3 Bxc3+ bxc3 Bd7 Bd3 Ba4 Qd2 Nbd7 Ne2 h6 Bh4 Qe8 O-O Ne4 Bxe4 dxe4 c4 f5 f4 Nf6 Bxf6 Rxf6 Nc3 Bc6 d5 Rd8 Rad1 Ba8 Qa2 exd5 Nxd5 Rfd6 Nxc7 Qe7 c5+ Rd5 Nxd5 Bxd5 Rxd5 Kh7 Rfd1 Rxd5 Qxd5 bxc5 Qxf5+ Kh8 h3 c4 Ra1 c3 Rc1 Qxa3 Rb1 Qa7 Qxe4,E30,Nimzo-Indian Defense: Leningrad Variation,7
IE1vo4dX,True,1503840000000.0,1503840000000.0,70,resign,black,10+0,jeddeh,1551,behrooz36tehran,1842,d4 d5 c4 dxc4 e3 e5 Bxc4 exd4 Qb3 Qf6 e4 Bc5 Nf3 h6 O-O Ne7 e5 Qb6 Bxf7+ Kf8 e6 Qxb3 axb3 Nbc6 Bf4 Bd6 Bxd6 cxd6 Rd1 g5 Nxd4 Ne5 Bh5 Kg7 Nc3 a6 Ne4 d5 Nd6 b5 Nxc8 Raxc8 Rxa6 Rhf8 f3 b4 Rb6 Rb8 Rxb8 Rxb8 Rc1 Kf6 Bg4 Nd3 Rc7 Ra8 h3 Ra1+ Kh2 Ne5 Kg3 Rb1 Nc2 Rxb2 Nxb4 Rxb3 Nxd5+ Nxd5 Rf7+ Nxf7,D20,Queen's Gambit Accepted: Old Variation,5
aODLTTGV,True,1503840000000.0,1503840000000.0,56,mate,black,10+0,behrooz36tehran,1852,tjwpdl,1879,e4 b6 d4 Bb7 Bd3 Nf6 Nc3 e6 Nge2 Bb4 Bg5 Be7 O-O h6 Bh4 O-O f4 d6 e5 dxe5 fxe5 Nh5 Bxe7 Qxe7 Be4 Nc6 a3 f5 exf6 Nxf6 Qd3 Rad8 Qf3 Nxd4 Nxd4 Nxe4 Nxe4 Rxf3 Nxf3 Bxe4 Ne5 Qc5+ Kh1 Qxe5 Rae1 Qd5 Rg1 Bxc2 h3 Bf5 Kh2 Qd2 b4 Rd3 Rd1 Rxh3#,B00,Owen Defense,2
xxNfjMHi,True,1503750000000.0,1503760000000.0,170,resign,black,10+0,mvl9000,1819,behrooz36tehran,1889,d4 d5 c4 dxc4 e4 c5 d5 b5 Nc3 e5 Nxb5 Qa5+ Nc3 Bd6 Bxc4 Nf6 f3 O-O Ne2 Ba6 Bb3 c4 Bc2 Bc5 Bd2 Bb5 Na4 Bb4 Bxb4 Qxb4+ Nec3 Bxa4 Bxa4 Qc5 Qe2 Nbd7 O-O-O Nb6 Bc6 Rac8 Bb5 a6 Bc6 a5 Kb1 a4 a3 Nfd7 Nxa4 Nxa4 Bxa4 Nb6 Bc6 Rc7 Rc1 Ra7 Qc2 Rb8 Ka2 f6 Rb1 Nc8 Rhc1 Nd6 g3 Rb6 f4 Rba6 Qc3 Nxe4 Qf3 c3 Rxc3 Nxc3+ Qxc3 Qxc3 bxc3 Rxa3+ Kb2 Ra2+ Kc1 exf4 gxf4 Rxh2 Rb8+ Kf7 Be8+ Ke7 d6+ Kxd6 Rd8+ Ke6 Bd7+ Rxd7 Re8+ Re7 Ra8 Kf5 Kd1 Kxf4 c4 Rb7 Kc1 Rb4 Rc8 Ra4 Kb1 Ra3 Rd8 Rg3 Rd1 Rgg2 c5 Rc2 Rf1+ Ke5 Re1+ Kd5 c6 Kxc6 Re6+ Kd5 Re8 Rcg2 Rd8+ Ke5 Re8+ Kf5 Re1 Kg4 Re4+ Kg5 Re1 f5 Rd1 f4 Rd5+ Kg4 Rd1 f3 Rd4+ Kg3 Rd1 Re2 Rg1+ Rhg2 Rc1 f2 Rc3+ Kh2 Rc1 f1=Q Rxf1 Rg1 Rxg1 Kxg1 Kc1 h5 Kd1 Re6 Kc1 h4 Kb2 h3 Kc3 h2 Kd4 h1=Q Kc5 Qb7,D20,Queen's Gambit Accepted: Central Variation |  Rubinstein Defense |  Yefimov Gambit,8
XwXKKRgH,True,1503750000000.0,1503750000000.0,111,resign,white,10+0,behrooz36tehran,1880,cassioparov,1803,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Bd3 O-O f4 Nbd7 Nf3 c5 d5 e5 fxe5 Nxe5 Nxe5 dxe5 O-O Bg4 Qc2 Nh5 h3 Bd7 Qf2 f5 exf5 Bxf5 Qe3 Nf4 Bxf5 gxf5 Qxc5 Qg5 Bxf4 exf4 Qf2 Be5 Rae1 Qg7 Qf3 Bd4+ Kh1 Be3 Ne2 Qe5 Nxf4 Qxf4 Qxf4 Bxf4 Rxf4 Rae8 Rxe8 Rxe8 Rxf5 Re1+ Kh2 Re2 b3 Rxa2 Rf3 Re2 Kg3 a5 h4 Ra2 d6 Rd2 c5 Rd5 Rc3 Kf7 Kf4 Ke6 Ke4 h5 g3 Re5+ Kd4 Rd5+ Kc4 Kd7 Kb5 Kc8 Kxa5 Kd7 Kb6 Re5 Kxb7 Rd5 b4 Rd4 b5 Rg4 c6+ Kxd6 c7 Rg8 c8=Q Rxc8 Kxc8 Ke5 Rc5+ Ke4 Rxh5 Kf3 Rg5 Ke4 h5,E77,King's Indian Defense: Six Pawns Attack,8
